,name,type,url_pics
10,11. Foc,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-f/03/ee/35/ca/foc.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/03/ee/36/3d/foc.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/03/ee/35/c3/foc.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/03/ee/35/c5/foc.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/03/ee/36/45/foc.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/03/ee/36/41/foc.jpg']"
11,12. La Catrina Fusion,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-s/08/6b/7e/a6/la-catrina.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/08/6b/7e/80/la-catrina.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/08/6b/7e/d3/la-catrina.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/08/7a/62/64/la-catrina.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/08/6b/7f/1c/la-catrina.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/08/6b/7f/04/la-catrina.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0a/01/46/e9/crema-de-frijoles.jpg']"
12,13. Taquerias Tamarindo,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-f/1a/42/03/0a/nuestras-salsas-naturales.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/42/03/3c/tarta-de-queso.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/42/03/34/huaraches-del-menu.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/42/03/54/sopa-de-tortilla-del.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0b/7d/07/3c/taquerias-tamarindo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/06/24/e1/b6/taquerias-tamarindo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0b/7d/07/40/taquerias-tamarindo.jpg']"
13,14. Costa Pacifico,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-f/1b/fe/ab/a2/img-20200912-213014-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1a/9c/04/1c/costa-pacifico.jpg']"
14,15. La Guerita Mexicana,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-s/17/4d/24/36/postre-mi-cuqui-favorita.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/17/4d/24/30/totopos-y-tacos.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/17/4d/24/1e/frozen-margarita-de-mango.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/17/4d/24/27/totopos.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/16/dd/2d/9d/totopos-de-la-guerita.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/dd/2c/a9/de-donde-viene-el-taco.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/4d/25/28/guacamole-casero.jpg']"
15,16. Tope,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-f/24/1c/bb/3c/tope-restaurant-sunset.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/24/1c/bb/1c/tope-restaurant.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/24/1c/bb/05/tope-restaurant.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/24/1c/ba/e9/tope-restaurant.jpg']"
16,17. Sabes una cosa,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-s/0f/ea/90/85/sabes-una-cosa.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0a/ec/c9/87/sabes-una-cosa.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/07/86/0a/6b/sabes-una-cosa.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/06/a9/17/32/sabes-una-cosa.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/18/59/ff/sabes-una-cosa.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0f/ea/90/69/sabes-una-cosa.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0d/3e/a9/b9/sabes-una-cosa.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0f/ea/90/be/sabes-una-cosa.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0a/c5/9c/a6/sabes-una-cosa.jpg']"
17,18. Tropico Brunch Barcelona,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-f/09/0e/f2/08/tropico-brunch-dinner.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/08/80/90/52/tropico.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/18/16/61/5b/food.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/18/16/61/22/acai-bowl.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/09/0f/10/0c/tropico-brunch-dinner.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/18/16/5c/fd/food.jpg']"
18,19. Zero 20,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-f/11/b9/7a/c9/un-taco-al-dia-es-la.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/b9/7a/c3/la-vida-es-como-una-tortilla.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/8c/3c/5c/machete-de-pollo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/b9/7a/d4/ser-felic-al-costat-d.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/b9/7a/e6/nachos-and-chill.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/8b/fa/78/super-zanahoria.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/b9/7a/cc/my-head-says-gym-but.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/8b/fa/78/super-zanahoria.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/b9/7a/cc/my-head-says-gym-but.jpg']"
19,20. La Taqueria,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-s/1b/e9/fd/1e/photo2jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1d/17/aa/1e/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1d/17/aa/20/photo3jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/19/bc/c9/ab/la-taqueria.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/12/82/9a/fc/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/13/79/96/c0/photo2jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0b/e5/6a/e6/awesome-beef-tongue-tacos.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/b5/cd/d2/exquisite-design.jpg']"
20,21. Margarita Blue,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-s/10/46/34/ad/la-quesadilla-caprese.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/46/2b/47/el-grasshopper.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/46/2f/76/y-para-terminar-un-buen.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/46/2b/6a/una-perspectiva-diferente.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/46/2b/2e/sabrosas-hamburguesas.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/46/2b/57/el-panel-del-margarita.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/46/2f/80/las-fajitas-buenas-para.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/46/2b/1e/el-gimlet-delicioso-coctel.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/46/2b/2f/la-fachada-de-margarita.jpg']"
21,22. Rosa Negra,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-f/13/30/e9/2d/sangrita.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/15/5f/dd/e8/decoration.jpg']"
22,23. Las Mananitas - Tex Mex BCN,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-f/18/48/44/4c/taco-salad.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/18/48/25/3c/tacos-de-cochinita-pibil.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/18/48/25/e4/fajitas-mixtas.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/18/48/26/ba/nacho-macho-para-compartir.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/4f/ab/fc/pequeno-y-acogedor.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/18/48/44/b8/burrito-y-michelada-la.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/18/48/44/c2/a-disfrutar-tacos-y-burritos.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/18/48/44/30/taquiza-mexicana.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/18/48/44/f5/chilaquiles.jpg']"
23,24. Rosa del Raval,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-f/13/30/e7/14/banderita.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/15/5f/f0/af/couple-eating-nachos.jpg']"
24,25. Pikio Taco,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-f/12/2f/e0/60/pikio-taco-mix.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/2f/ff/0f/taco-guadalajara.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/09/d2/61/54/tacos-del-chef.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0c/a6/a7/c5/aguascalientes.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/2f/fb/45/taco-chiapas.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/30/05/06/taco-tarahumara.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/09/d2/61/56/yummy.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/30/05/06/taco-tarahumara.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/09/d2/61/56/yummy.jpg']"
25,26. Burritos - San Pere (Barcelona),Mexican,"['https://media-cdn.tripadvisor.com/media/photo-f/1c/2a/57/21/nachos-bowl-burritos.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/2a/57/29/burrito-y-nachos.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/21/a0/4f/11/margarita.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/21/a0/4f/09/quesadilla-para-los-amantes.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/21/a0/4e/f3/mini-quesadilla-el-mas.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/21/a0/4e/eb/nachos-para-los-amantes.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/21/a0/4e/d8/mini-nachos-el-maximo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/21/a0/4e/eb/nachos-para-los-amantes.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/21/a0/4e/d8/mini-nachos-el-maximo.jpg']"
26,27. RESTAURANTE MEXCLA,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-f/0f/e5/41/20/mexcla.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/04/18/69/bc/fajitas-de-ternera.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/e5/41/56/mexcla.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/04/18/69/26/mexcla-bar-de-tapas-y.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/04/19/c6/4d/mexcla-tapas-y-cocteleria.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/e5/41/44/mexcla.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/9b/cd/22/mexcla-tapas-y-cocteleria.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0a/d2/88/f3/photo0jpg.jpg']"
27,28. Matt & Marshall,Mexican,[]
28,29. La Heladeria Mexicana,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-f/14/0f/c8/0e/sweet-corn-vegan-ice.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/03/30/cd/e0/la-heladeria-mexicana.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/14/0f/c8/72/our-vegan-carrot-cake.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/14/0f/c8/27/hazelnut-vegan-ice-cream.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/04/8d/65/d4/sorbete-de-guayaba-y.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/14/0f/c8/43/vegan-ice-cream.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/03/8c/ba/6b/la-heladeria-mexicana.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/14/0f/c8/82/its-vegan-ice-cream-time.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/03/8c/ba/6b/la-heladeria-mexicana.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/14/0f/c8/82/its-vegan-ice-cream-time.jpg']"
29,30. La Quesadilla By Fernando Sanz,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-s/16/c0/a3/e4/logo-la-quesadilla.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/d4/b0/3e/opciones-veganas.jpg']"
30,31. Bar Calders,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-f/0e/90/68/89/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/12/50/dc/5d/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/06/5a/db/53/ensaladilla.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/11/f6/2b/63/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/12/50/dc/5e/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/07/50/ff/f9/xips-braves-i-mitja-de.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0a/f7/a0/90/hummus-y-guacamole-en.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0a/f7/a0/90/hummus-y-guacamole-en.jpg']"
31,32. Chihuahua Restaurant,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-f/22/43/24/64/tacos-de-butifarra-de.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/21/81/7a/37/fajitas-de-secreto-iberico.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/d0/f6/b0/burritos-muy-picantes.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/22/43/7a/05/crujiente-de-manzana.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/22/43/79/d3/guacamole.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/22/43/76/77/la-tapa-chihuahua.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/22/3f/2e/18/burrito-vegetariano.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0a/2e/27/08/chihuahua-restaurante.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0a/47/1b/19/variedad-de-mezcales.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/16/1c/07/7e/restaurante-chihuahua.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/16/1c/07/7e/restaurante-chihuahua.jpg']"
32,33. Tacos Tacos,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-f/19/c6/b7/3a/con-salsa-todo-sabe-mejor.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/02/fc/e1/84/tacos-tacos.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/c6/a0/0f/tacos-sincronizadas-y.jpg']"
33,34. La Cantina Mexicana,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-f/0a/e2/c5/38/delicias-mexicanas-muy.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/13/7a/89/c9/photo6jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0c/84/4e/c5/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/08/7e/c3/26/tacos-pastor.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0a/e2/c5/2c/delicias-mexicanas-muy.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0a/89/7c/ab/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0d/19/e1/0e/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/e8/d5/54/photo2jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0a/89/7c/ab/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0d/19/e1/0e/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/e8/d5/54/photo2jpg.jpg']"
34,35. Las Planchitas - Taqueria Mexicana,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-f/16/dd/88/cf/nuestra-variedad-de-ricos.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/e2/f4/bd/un-momento-tipicamente.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/16/e2/f3/1f/deliciosos-tacos-100.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/16/dd/86/ea/la-entrada-hacia-mexico.jpg']"
35,36. La Catrina de Barcelona,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-f/14/68/e5/4d/tacos-de-pastor.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/14/68/e5/0f/pastel-3-leches.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/14/68/e4/db/cochinita-pibil.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/14/68/e4/cf/barbacoa-de-res.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/14/68/e5/5b/tacos-gobernador.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/14/68/e5/5e/tacos-de-carnitas.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/14/68/e5/25/huarache-catrina.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/14/68/e5/39/nachos-la-catrina.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/14/68/e5/25/huarache-catrina.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/14/68/e5/39/nachos-la-catrina.jpg']"
36,37. el tianguis,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-f/18/d8/31/98/totopos-de-la-casa-amb.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/06/79/9b/08/el-tianguis.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/18/d8/31/bf/camarones-marinados-en.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/18/d8/31/8c/taco-de-pescado-tempura.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/43/92/df/margarita-de-limon-y.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/43/97/71/quesadillas-de-tinga.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/18/d8/31/ae/bandeja-de-tacos-variados.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/18/d8/31/7a/quesadilla-de-huitlacoche.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/18/d8/31/ae/bandeja-de-tacos-variados.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/18/d8/31/7a/quesadilla-de-huitlacoche.jpg']"
37,38. Gastro-Taqueria Mexicana,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-f/11/54/85/ec/guacamole-casero-con.jpg', 'https://media-cdn.tripadvisor.com/media/photo-o/11/54/85/64/tarta-de-chocolate-con.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/44/92/c9/chile-en-nogada.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/11/54/8c/31/quesadilla-de-chicharron.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/54/8c/37/aguachile-de-camaron.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/44/94/17/barbacoa-de-cordero-cocinada.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/54/8c/3c/aguas-de-sabores.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/54/8c/3c/aguas-de-sabores.jpg']"
