,name,type,url_pics
11,12. Burnout,American,"['https://media-cdn.tripadvisor.com/media/photo-f/0f/49/2b/3b/burnout-smokin-doble.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/34/ea/ca/it-smashburger.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/34/ea/dd/burnout-smokin.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/1f/aa/c4/chimole-fresh-galician.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/15/35/68/60/a-view-to-a-kill.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/15/35/68/62/burnout-nachos.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/1f/a7/f4/burnout-smokin.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/1f/a7/fb/chilibrgr.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/15/35/68/56/chimole.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/1f/aa/c6/smokin-fresh-galician.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/1f/aa/c6/smokin-fresh-galician.jpg']"
12,13. Anauco,American,"['https://media-cdn.tripadvisor.com/media/photo-s/0a/e3/06/8f/007.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0a/e3/09/1a/la-gallega.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/34/de/40/pidela-con-pollo-crujiente.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0a/e3/09/21/vegetariana.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0a/e3/09/21/vegetariana.jpg']"
13,14. Mad Cafe,American,"['https://media-cdn.tripadvisor.com/media/photo-f/07/98/ff/db/mad-cafe.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/99/01/7f/mad-cafe.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/99/00/f2/mad-cafe.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/98/ff/55/mad-cafe.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/99/01/0c/mad-cafe.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/99/01/68/mad-cafe.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/98/ff/a2/mad-cafe.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/98/ff/68/mad-cafe.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/99/00/8f/mad-cafe.jpg']"
14,15. Amazonia Madrid - Real Brunch,American,"['https://media-cdn.tripadvisor.com/media/photo-f/28/dc/41/33/smoothie-de-cacao.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/28/dc/41/2e/tapioca-vegana.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/28/dc/41/2d/yogurt-con-frutas.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/28/dc/41/2b/super-pancake-de-oreo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/28/dc/41/29/shakshuka-vegana.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/28/dc/41/26/pancake-de-nutella.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/28/dc/41/24/milk-shake-nutella.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/28/dc/41/23/pancake-de-huevo-y-bacon.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/28/dc/41/20/mini-hamburguesas.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/28/dc/41/24/milk-shake-nutella.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/28/dc/41/23/pancake-de-huevo-y-bacon.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/28/dc/41/20/mini-hamburguesas.jpg']"
15,16. Paperboy Perrito Bar,American,"['https://media-cdn.tripadvisor.com/media/photo-f/0f/3b/dc/b0/tequenos.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0f/3b/dc/c0/the-new-york-times-el.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0f/3b/dc/77/el-caribe.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/3b/dc/a8/tarta-de-zanahoria.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0f/3b/dc/bd/the-sum.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/6d/76/01/paperboy-perrito-bar.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/3b/dc/a8/tarta-de-zanahoria.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0f/3b/dc/bd/the-sum.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/6d/76/01/paperboy-perrito-bar.jpg']"
16,17. Skyline diner,American,"['https://media-cdn.tripadvisor.com/media/photo-f/0d/ae/b0/c5/nachos.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0d/ae/b4/52/hamburguesa-astoria.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/4c/81/60/crujates.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0d/ae/af/dd/delicias-de-pollo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0d/ae/b4/83/hamburguesa-bronx.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/4c/7e/61/tequesos.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/4c/81/9c/entrantes.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/4c/81/b7/entrantes.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/4c/81/9c/entrantes.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/4c/81/b7/entrantes.jpg']"
17,18. Maye's Bistro Las Tablas,American,"['https://media-cdn.tripadvisor.com/media/photo-f/1c/bd/7e/a9/maye-s-bistro-las-tablas.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/08/a6/e7/97/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/9b/30/72/20191205-230228-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/18/37/85/3a/tarta-de-cerveza-negra.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/12/6d/80/2d/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/17/28/e7/5c/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1b/5e/55/1f/photo0jpg.jpg']"
18,19. Mad Grill,American,"['https://media-cdn.tripadvisor.com/media/photo-f/07/99/0a/bd/mad-grill.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/99/0a/ad/mad-grill.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/99/0a/13/mad-grill.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/99/0a/50/mad-grill.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/99/0a/3d/mad-grill.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/99/0a/89/mad-grill.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/99/0a/79/mad-grill.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/99/0a/21/mad-grill.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/99/0a/a3/mad-grill.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/99/0a/79/mad-grill.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/99/0a/21/mad-grill.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/99/0a/a3/mad-grill.jpg']"
19,20. Beefcious Las Tablas,American,"['https://media-cdn.tripadvisor.com/media/photo-f/05/74/5f/12/beefcious.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/05/74/5f/18/beefcious.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/f9/3c/78/beefcious.jpg', 'https://media-cdn.tripadvisor.com/media/photo-o/05/74/5f/13/beefcious.jpg', 'https://media-cdn.tripadvisor.com/media/photo-o/05/74/5f/14/beefcious.jpg', 'https://media-cdn.tripadvisor.com/media/photo-o/05/74/5f/1a/beefcious.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/05/74/5f/16/beefcious.jpg', 'https://media-cdn.tripadvisor.com/media/photo-o/05/74/5f/19/beefcious.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/15/1a/47/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/15/1a/47/caption.jpg']"
20,21. Alfredo's Barbacoa,American,"['https://media-cdn.tripadvisor.com/media/photo-f/05/b9/b5/11/alfredo-s-barbacoa.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/05/b9/b5/14/alfredo-s-barbacoa.jpg']"
21,22. SteakBurger Gran Via 55,American,"['https://media-cdn.tripadvisor.com/media/photo-f/1c/22/17/75/en-verano-2020-tuvo-lugar.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1b/87/56/64/british-con-huevo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1b/87/56/62/hamburguesa-red-montain.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1b/87/56/60/hamburguesa-melting-cheese.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1b/87/56/60/hamburguesa-melting-cheese.jpg']"
22,23. Goiko - Princesa 26,American,"['https://media-cdn.tripadvisor.com/media/photo-f/10/1d/11/67/photo3jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/aa/ce/a4/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/14/9f/8a/e8/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/f4/fe/2b/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/4a/06/06/img-20170128-wa0007-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0b/a3/36/51/img-20160615-231810-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/d8/fd/e9/20190316-142934-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0b/58/81/f7/img-20160521-wa0015-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0b/bd/ce/74/20160624-155313-largejpg.jpg']"
23,24. Goiko - General Peron 16,American,"['https://media-cdn.tripadvisor.com/media/photo-s/07/ee/76/3b/goiko-grill.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/ee/76/b0/goiko-grill.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/89/a7/c2/goiko-grill.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/89/a8/65/goiko-grill.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/89/a8/35/goiko-grill.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/89/a7/ab/goiko-grill.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/89/a7/2d/goiko-grill.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/89/a7/63/goiko-grill.jpg']"
24,25. Meat,American,"['https://media-cdn.tripadvisor.com/media/photo-f/08/52/60/e0/meat.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/08/52/4b/f9/meat.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/08/c5/d9/e8/meat.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/08/c5/d9/c5/meat.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/08/c5/da/05/meat.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/08/c5/e2/97/meat.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/08/52/51/fa/meat.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/08/c5/e0/f9/meat.jpg']"
25,26. Trikki Nueva Orleans Cuisine,American,"['https://media-cdn.tripadvisor.com/media/photo-f/0e/87/2f/d8/poboy-el-de-cangrejo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/55/e1/02/jambalaya.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/55/dd/e4/nola-onion-mum.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/55/de/53/gumbo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0c/24/f5/67/trikki-food-drinks.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0c/24/f5/73/trikki-food-drinks.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1b/fe/11/39/img-20200912-223540-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0c/56/85/0c/photo0jpg.jpg']"
26,27. New York Burger Miguel Angel,American,"['https://media-cdn.tripadvisor.com/media/photo-f/17/e7/ec/09/nyb-miguel-angel.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/eb/9c/a3/local-moderno-new-york.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/eb/9c/94/fachada-new-york-burger.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/e7/ec/0c/nyb-miguel-angel.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/eb/9c/bc/carnes-smoked-style-costilla.jpg']"
27,28. Jimbo Smokehouse,American,"['https://media-cdn.tripadvisor.com/media/photo-f/0c/62/cd/85/jimbo-smokehouse-bandeja.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0c/62/cd/84/jimbo-smokehouse-bandeja.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0c/62/cd/86/jimbo-smokehouse-helado.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0c/62/cd/82/jimbo-smokehouse-interior.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0c/62/cd/80/jimbo-smokehouse-cerveza.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0c/62/cd/81/jimbo-smokehouse-exterior.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0c/62/cd/83/jimbo-smokehouse-grifo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0c/62/cd/87/logo-jimbo-smokehouse.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0c/62/cd/81/jimbo-smokehouse-exterior.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0c/62/cd/83/jimbo-smokehouse-grifo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0c/62/cd/87/logo-jimbo-smokehouse.jpg']"
28,29. Lara Grill,American,"['https://media-cdn.tripadvisor.com/media/photo-f/10/f6/1d/b1/patacones-lara-grill.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/b2/67/24/burger.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/b2/67/32/pepito-mixto.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/b2/67/1c/napoleon-pepito.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/f6/1a/fe/pepito-el-iberico.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/f6/1a/84/hamburguesa-red-cheesy.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/b2/67/05/kilauea-burger.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/b2/67/0c/rib-king.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/b2/67/49/perritos.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/b2/67/05/kilauea-burger.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/b2/67/0c/rib-king.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/b2/67/49/perritos.jpg']"
29,30. Sublime Dreams Food,American,"['https://media-cdn.tripadvisor.com/media/photo-f/1c/e5/c7/9a/sublime-dreams-food-hernani.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/02/d1/14/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/15/92/2a/sublime-dreams-food-hernani.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/e5/a4/85/sublime-dreams-food-hernani.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/02/d1/15/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/15/92/2b/sublime-dreams-food-hernani.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/eb/68/6a/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/15/92/2b/sublime-dreams-food-hernani.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/eb/68/6a/photo1jpg.jpg']"
30,31. Goiko - Santa Engracia 157,American,"['https://media-cdn.tripadvisor.com/media/photo-f/0a/ba/73/42/santa-engracia.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/fe/ba/18/hamburguesa-a-medida.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0c/1f/fe/79/hamburguesa-pigma.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/37/02/cc/img-20180602-222951-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0b/eb/d7/2e/m30.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1a/50/74/f9/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/3b/a4/fb/img-20191207-164154-bokeh.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0a/3f/da/bb/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/f2/1b/3b/photo5jpg.jpg']"
31,32. The Lobstar,American,"['https://media-cdn.tripadvisor.com/media/photo-s/16/c6/97/6f/nuestro-menu-del-dia.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/16/52/ff/e4/photo1jpg.jpg']"
32,33. Alfredo's Barbacoa,American,"['https://media-cdn.tripadvisor.com/media/photo-f/05/b9/b7/1f/alfredo-s-barbacoa.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/05/b9/b7/0b/alfredo-s-barbacoa.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/05/b9/b7/1a/alfredo-s-barbacoa.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/15/0d/9b/6e/20181014-152046-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0c/ee/5a/37/hamburguesas-aritos-de.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/14/08/3f/0e/hamburguesa.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/14/08/3f/0e/hamburguesa.jpg']"
33,34. Beefcious Montecarmelo,American,"['https://media-cdn.tripadvisor.com/media/photo-s/18/9b/c6/83/hamburguesa-cuadruple.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0d/1d/2e/c2/hamburguesa.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/76/44/3b/ta-img-20171207-143623.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/85/c8/ae/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/76/44/3a/ta-img-20171207-143614.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/18/80/9e/ec/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0d/28/1c/b7/hamburguesa-rellena.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/18/80/9e/ec/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0d/28/1c/b7/hamburguesa-rellena.jpg']"
