,name,type,url_pics
10,11. Yakiniku Rikyu,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/1d/83/ec/b1/menu-degustacion.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/83/ec/84/menu-del-dia.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/83/ec/8e/yakiniku-con-vino.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/83/ec/93/nuestro-yakiniku.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/83/ec/a3/steak-tartar.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/83/ec/7c/nuestro-sake.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/85/c7/03/maceta.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/d5/e5/65/variado-de-mariscos.jpg']"
11,12. Okashi Sanda,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-s/05/13/7b/bd/okashi-sanda.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/bb/53/9f/poteto-korokke-croquetas.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/bb/53/b9/meriendas-okashi-matcha.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/05/13/7b/c2/okashi-sanda.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/05/13/7b/c1/okashi-sanda.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/05/13/7b/c4/okashi-sanda.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/05/13/7b/d2/okashi-sanda.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/05/13/7b/cd/okashi-sanda.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/05/13/7b/d2/okashi-sanda.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/05/13/7b/cd/okashi-sanda.jpg']"
12,13. Miyama,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/1d/a3/4c/85/uramaki-soft-shell-crab.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1d/10/e4/7e/tartar-de-salmon-aguacate.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1d/10/e5/91/vieira-con-setas-japonesas.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/10/e4/68/temaki-de-salmon-aguacate.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/10/e4/3e/tempura-de-uni-erizo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/10/e4/1f/lomo-de-atun-en-salsa.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/8e/2e/2b/ebi-fry-uramaki.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1d/59/40/73/bandeja-variada-botan.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/59/41/a0/seleccion-de-nigiris.jpg']"
13,14. Tori-Key,Japanese,[]
14,15. Miyama,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/1d/10/e2/99/tempura-soba-con-puerro.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/59/44/93/menu-bento-este-menu.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1d/10/e2/c0/si-no-te-apetece-moverte.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/10/e2/45/variedad-de-sashimi.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/59/44/38/nigiris-variados.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/10/e2/20/guiso-tradicional-anko.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/df/eb/cd/niguiri-pescados-frescos.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/df/eb/4d/new-style-sushi-surtido.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/10/e1/36/vieras-con-huevas-de.jpg']"
15,16. Naomi,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/1c/c2/b1/45/naomi.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/03/24/e6/d6/naomi.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/11/7a/d3/2b/photo3jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/f9/e1/52/sushi.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/15/b3/42/e6/photo2jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0e/4f/34/fb/photo0jpg.jpg']"
16,17. Mitiko,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/27/38/3d/71/umeshu.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/27/38/3d/6f/julieta-uramaki.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/27/38/3d/5b/tartar-de-toro.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/27/38/3d/52/no-nos-podemos-perder.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/27/38/3d/47/usuzukuri-toro-balfego.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/27/38/3d/44/usuzukuri-hamachi.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/27/38/3d/40/tiradito-de-presa-iberica.jpg']"
17,18. Ronda 14,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/1d/92/98/40/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/92/98/3f/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/e1/f4/7c/photo3jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/e1/f4/7a/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1d/32/7a/55/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/6a/7a/2e/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1d/32/7a/5b/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/45/56/53/img-20201029-161414-largejpg.jpg']"
18,19. Nakeima Dumpling Bar,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-s/1c/5f/29/d7/photo8jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/9b/10/f1/photo4jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/9b/10/f4/photo7jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/5f/29/d2/photo3jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/9b/10/f3/photo6jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/5f/29/d8/photo9jpg.jpg']"
19,20. Chuka Ramen Bar,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/07/85/9b/29/plato-espectacular.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/b9/20/4f/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/b9/20/52/photo4jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/b9/20/51/photo3jpg.jpg']"
20,21. Waraku,Japanese,['https://media-cdn.tripadvisor.com/media/photo-s/21/67/96/85/waraku.jpg']
21,22. Bacira,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/0a/5b/41/42/tataki-de-atun-con-cous.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1d/08/f4/8a/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1d/08/f4/86/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/19/94/57/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/19/94/5d/photo7jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/ce/9f/21/photo5jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/19/94/59/photo3jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/19/94/59/photo3jpg.jpg']"
22,23. DokiDoki,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/06/d2/d3/00/dokidoki.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/ef/ff/97/boquerones.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/ef/e3/98/nigiris-variados-1.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/f0/06/da/ebi.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1b/30/ea/7e/dragon-roll.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/f0/0a/3c/uramaki-atun.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/f0/05/64/tataki-wagyu.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/ef/e5/42/nigiris-variados-2.jpg']"
23,24. 99 Sushi Bar - Padre Damian,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/1c/57/a1/e4/soft-shell-crab-roll.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/57/a1/e9/temaki-de-cangrejo-real.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/57/a1/dc/nigiri-de-foie-a-la-plancha.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/57/a1/da/nigiri-de-arroz-crujiente.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/57/a1/ef/nigiri-de-toro-con-tomate.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/57/a1/d5/gunkan-de-ikura.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/57/a1/ce/carabinero-parrilla-con.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/57/a1/f1/nigiri-de-salmon-flambeado.jpg']"
24,25. 99 Sushi Bar,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/1c/5a/04/14/cangrejo-real-de-alaska.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/5a/04/03/sashimi-variado.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/5a/03/ed/soft-shell-crab-roll.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/5a/03/ec/tataki-de-atun.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/5a/04/00/nigiri-de-salmon-flambeado.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/5a/04/01/nigiri-de-salomon.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/5a/04/06/tempura-de-langostino.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/5a/04/0b/tartar-de-atun-kimuchi.jpg']"
25,26. izakaya Han,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/05/d0/8f/ab/izakaya-han.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/05/aa/c7/26/izakaya-han.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/05/3c/7d/7d/izakaya-han.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/05/49/6c/11/izakaya-han.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/05/3b/eb/cf/izakaya-han.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/05/e1/d0/58/izakaya-han.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/05/59/60/9c/izakaya-han.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/05/58/1b/de/izakaya-han.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/05/47/60/3a/izakaya-han.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/05/3c/7d/83/izakaya-han.jpg']"
26,27. Ramen Kagura Opera,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/06/42/06/9f/logo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/ac/4c/aa/ramen-kagura.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/ac/4c/25/ramen-kagura.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/ac/4c/34/ramen-kagura.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/ac/4c/58/ramen-kagura.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/48/42/cf/photo2jpg.jpg']"
27,28. Sr. Ito Lab,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/1d/ac/fe/95/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/ac/fe/8e/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/ac/fe/91/caption.jpg']"
28,29. Yokaloka,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/19/1d/9b/83/nuestro-california-roll.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/1d/9b/cf/nuestro-bowl-tekka-especial.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/1d/9b/c8/uramaki-de-atun-picante.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/09/62/25/1b/erizo-de-mar.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/1d/8e/77/ramen-unico-creado-en.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/94/1f/f0/yokaloka.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/18/5c/3d/54/iven-y-disfruta-del-mejor.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/94/1f/fb/yokaloka.jpg']"
29,30. Kabuki Wellington,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/1c/57/a6/83/barra-de-sushi-del-restaurante.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/57/a5/fe/barra-de-sushi-del-restaurante.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/57/a5/ed/vista-general-del-restaurante.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/57/a7/8d/tempura-de-calcots-del.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/57/a5/d1/vista-general-del-restaurante.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/57/a6/12/vista-de-la-parte-superior.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/57/a6/6b/detalle-de-la-parte-superior.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/57/a7/8b/calamar-con-erizo-del.jpg']"
30,31. L'Artisan Furansu Kitchen,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/09/63/ab/4b/birimbap-lleva-verdura.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/09/63/ac/82/fish-and-chips-artisan.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/09/63/a9/bf/maki-del-menu-de-mediodia.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/09/be/74/74/tournedo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/03/74/e4/45/l-artisan-furansu-kitchen.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/09/63/a8/0f/tataki-de-melva.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/09/63/ab/48/ceviche-de-corvina-y.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/09/63/a8/0e/agedashi-tofu-tpfu-rebozado.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/03/74/e4/7a/l-artisan-furansu-kitchen.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/09/63/ab/48/ceviche-de-corvina-y.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/09/63/a8/0e/agedashi-tofu-tpfu-rebozado.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/03/74/e4/7a/l-artisan-furansu-kitchen.jpg']"
31,32. Kabuki,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/1c/5a/82/ae/tataki-de-bonito-crema.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/5a/82/af/niguiri-de-pescado-blanco.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/5a/81/33/sala-del-restaurante.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/5a/81/23/sala-del-restaurante.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1d/a1/53/41/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1d/a1/53/43/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1d/a1/53/3e/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1d/a1/53/39/caption.jpg']"
32,33. Chow Chow Madrid,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-s/1c/18/e4/44/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1d/2c/36/65/chow-chow-madrid.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/66/24/a8/photo4jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/66/24/a6/photo2jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/66/24/a7/photo3jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/66/24/a4/photo0jpg.jpg']"
33,34. Restaurante Luxury,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/0a/14/1d/37/restaurante-luxury.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/78/83/d6/photo3jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/78/82/e4/variado-de-sashimi-salmon.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/09/9b/f6/ad/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1b/87/86/c1/photo1jpg.jpg']"
34,35. Umiko,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-s/1a/98/30/cc/salpicon-de-centolla.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/98/2f/b4/nigiri-cordobes-atun.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/98/31/fa/gunkan-de-buey-de-mar.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/98/32/7f/nigiri-de-salmonete-con.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/98/31/ab/nigiri-de-arroz-a-la.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1a/98/28/25/logo-umiko.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/07/4b/48/e0/getlstd-property-photo.jpg']"
35,36. Musashi,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/0e/f8/a8/f6/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1b/13/a6/55/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/04/1d/c2/26/musashi.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/15/a2/de/99/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/04/1d/c1/ca/musashi.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/09/c6/3f/19/musashi.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/b5/53/8f/img-20170319-150425-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/09/00/04/36/musashi.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/03/dc/ac/61/musashi.jpg']"
36,37. Yugo The Bunker,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/19/cf/35/72/julian-marmol-chef-estrella.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/cf/35/8e/detalles-salon-zona-restaurant.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1b/b4/e8/97/cigala-con-chawan-de.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1b/b4/e8/8a/nigiri-de-viera.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1b/b4/e8/8b/gyoza-de-rodaballo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1b/b4/e8/82/nigiri-de-hamachi.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/15/01/28/60/decoracion-objetos-originales.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1b/b4/e8/7e/gunkan-de-caviar-de-salmon.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1b/b4/e8/9a/sashimi-akami-chutoro.jpg']"
