,name,type,url_pics
10,11. Hard Rock Cafe,American,"['https://media-cdn.tripadvisor.com/media/photo-f/07/55/06/83/hard-rock-cafe.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0b/c7/80/69/nachos.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1b/3a/ab/c3/tupelo-chicken-tenders.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/13/ac/a0/ff/rustic-angus-burger.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/55/06/91/hard-rock-cafe.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/ac/af/1f/hickory-smoked-ribs.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0b/c7/7d/8a/chicken-ceasar-salad.jpg']"
11,12. BRO Room,American,"['https://media-cdn.tripadvisor.com/media/photo-s/0a/a9/e4/66/burger.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0a/a9/e4/68/salad.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0a/a9/e4/67/coffe.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/26/de/5d/7c/pollo-y-guacamole.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/26/de/5d/5e/pulled-pork.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/26/de/5d/51/la-sis.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/26/de/5d/4c/entrada.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/13/35/e5/b7/photo2jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/26/de/5d/4c/entrada.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/13/35/e5/b7/photo2jpg.jpg']"
12,13. Bocca di Bonifacio,American,"['https://media-cdn.tripadvisor.com/media/photo-f/09/b2/4a/e2/bocca-di-bonifacio.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0a/3d/fb/09/bocca-di-bonifacio.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0a/3d/fb/0c/bocca-di-bonifacio.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0a/3d/fb/0e/bocca-di-bonifacio.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/09/b2/4a/f1/bocca-di-bonifacio.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/09/b2/4a/e6/bocca-di-bonifacio.jpg']"
13,14. Timesburg Paris,American,"['https://media-cdn.tripadvisor.com/media/photo-f/1b/2f/ee/e0/mesa-lista-para-disfrutar.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1b/2f/ee/ec/la-mediterranea-un-deleite.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1b/2f/ee/f0/nuestras-carnes-a-la.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/69/31/7b/la-foie-con-rucula-tomate.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1b/2f/ee/eb/la-kobe-y-la-osaka-nuestras.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1b/2f/ee/ee/la-beyondburg-y-la-veggie.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1b/2f/ee/f3/la-route-66-te-trasladara.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/69/2d/6d/ambiente-acogedor-y-luminoso.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/69/31/65/la-timesburg-doble-hamburguesa.jpg']"
14,15. La Real Hamburgueseria,American,"['https://media-cdn.tripadvisor.com/media/photo-f/19/1a/b7/48/cheeseburger-y-la-real.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/26/de/70/d8/la-real-la-cheeseburguer.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/26/de/6f/69/nuestra-tienda-en-calle.jpg']"
15,16. Fat Barbies,American,"['https://media-cdn.tripadvisor.com/media/photo-f/1b/6a/16/4c/fat-french-carne-ecologica.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/90/8d/60/costillasst-louis.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1b/6a/16/18/patata-horneada-rellena.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1b/6a/16/1c/bocadillo-de-pastrami.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/ce/f3/d9/uffff-costillas-de-cerdo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1b/8d/5a/59/philly-swiss.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/90/8c/68/costillas-st-louis.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/c2/5a/42/pastrami-mami.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1b/ef/81/8f/calabacin.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/90/8c/68/costillas-st-louis.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/c2/5a/42/pastrami-mami.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1b/ef/81/8f/calabacin.jpg']"
16,17. El Desvan,American,"['https://media-cdn.tripadvisor.com/media/photo-f/10/0e/20/b5/el-desvan.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/0e/20/8d/the-best-food-and-music.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/0e/20/9c/ensalda-de-cabra.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/0e/20/b0/un-poco-de-picante-y.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/0e/20/93/los-mejores-cocteles.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/0e/20/bb/espectaculo-en-vivo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/0e/20/98/la-mejor-atencion-al.jpg']"
17,18. Makamaka,American,"['https://media-cdn.tripadvisor.com/media/photo-f/13/22/59/16/bean-machine-veggie-burger.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/22/59/43/topless-burger.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/22/59/62/dirty-dancing-ice-cream.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/f0/b0/ec/acapulco-dreamin-tortilla.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/22/59/27/hot-mama-20-burger.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/f0/b4/1f/the-loner.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/22/59/10/let-s-have-lunch-hot.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/22/59/3f/the-dude-burger.jpg']"
18,19. Panam '75,American,"['https://media-cdn.tripadvisor.com/media/photo-f/11/75/d9/b7/french-hamburger.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/75/d8/7b/french-hamburgers.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/75/d9/b3/etablissement.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/75/d9/ac/etablissement.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0d/7e/d5/31/panam75.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0d/7e/d5/32/panam75.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/06/77/e0/8e/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0c/50/a3/53/img-20160730-214310-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/06/77/e0/8e/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0c/50/a3/53/img-20160730-214310-largejpg.jpg']"
19,20. Belushi's,American,"['https://media-cdn.tripadvisor.com/media/photo-f/1d/10/dd/33/what-about-this-bbq-bacon.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/10/dd/8e/not-into-buns-patty-melt.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/10/dd/62/blue-cheese-goes-best.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/1e/98/56/more-epic-burgers.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/cc/d9/f7/entrecote-steak-served.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/cc/d9/f1/cheesecake-served-with.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/60/95/74/share-a-plate-of-nachos.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/cc/d9/ed/new-range-of-desserts.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/cc/d9/d0/our-new-range-of-kick.jpg']"
20,21. Chivuo's Gracia Slow Street Food & Craft Beer,American,"['https://media-cdn.tripadvisor.com/media/photo-f/06/80/92/cb/chivuo-s.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/41/04/6c/la-de-cerdo-con-patatas.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/9d/ce/c7/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/06/ef/26/c5/buenisima-hamburguesa.jpg']"
21,22. Foc i Oli Aribau,American,"['https://media-cdn.tripadvisor.com/media/photo-f/04/ab/22/90/foc-i-oli.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/26/7c/24/la-clasica.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/26/7b/eb/el-blau.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/26/7c/01/chivito.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/26/7b/f8/el-vegetariano.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/04/ab/22/38/foc-i-oli.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/04/ab/22/70/foc-i-oli.jpg']"
22,23. 99% MotoBar,American,"['https://media-cdn.tripadvisor.com/media/photo-f/08/fa/1e/dd/99-moto-bar.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0c/3d/99/c8/99-motobar.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0c/3d/99/d0/99-motobar.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0c/c9/8c/f8/99-motobar.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0c/3d/99/bb/99-motobar.jpg']"
23,24. New York Burger  Calle Pelayo,American,"['https://media-cdn.tripadvisor.com/media/photo-f/1b/23/63/17/tarta-de-chocolate-con.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/10/62/e2/exterior.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/10/62/e6/interior.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/10/62/e0/exterior.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/10/62/e1/interior.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/22/7f/be/1a/burger.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/10/62/e1/interior.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/22/7f/be/1a/burger.jpg']"
24,25. Machaka Burger,American,"['https://media-cdn.tripadvisor.com/media/photo-f/1c/c9/66/62/pan-pollo-rebozado-super.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/c9/66/54/nachos-cheddar-y-nuestra.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/c9/66/68/pan-doble-de-smash-veggie.jpg']"
25,26. Chill Bar Barcelona,American,"['https://media-cdn.tripadvisor.com/media/photo-s/08/08/f0/53/chill-bar-barcelona.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/08/08/f0/4f/chill-bar-barcelona.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/28/2c/b6/chill-bar-barcelona.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/02/1f/94/95/saint-patricks-day-party.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/08/08/f0/62/chill-bar-barcelona.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/28/2c/b9/chill-bar-barcelona.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/04/ae/21/99/free-olives-with-your.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/b9/5c/56/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/04/ae/21/99/free-olives-with-your.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/b9/5c/56/photo0jpg.jpg']"
26,27. Five Guys,American,"['https://media-cdn.tripadvisor.com/media/photo-f/16/0d/df/47/un-equipo-de-trabajo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/0d/df/73/tiene-dos-plantas.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/0d/de/f4/trabajadores-entusiastas.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/14/ce/c6/d8/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/13/60/a1/11/photo5jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/3e/39/24/img-20180524-211726-207.jpg']"
27,28. RARE burgers & more,American,"['https://media-cdn.tripadvisor.com/media/photo-f/11/01/7e/35/pink-panther-salad.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/01/82/0c/spicy-chicken-wings.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/79/ef/26/ex-spectaculoos.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/79/ee/c5/salads.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/79/ef/4c/cheese-rare.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/10/09/08/42/our-jungle.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/01/7c/10/interior.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/10/09/08/42/our-jungle.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/01/7c/10/interior.jpg']"
28,29. The dog is hot,American,"['https://media-cdn.tripadvisor.com/media/photo-f/22/09/4a/66/guacadog-guacamole-queso.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/22/09/4a/67/mushdog-champinones-bacon.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/22/09/4a/69/sampadog-pure-de-patatas.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/27/78/93/bc/muchas-recetas.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/22/09/a7/35/crazy-nachos-onion-rings.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/22/09/4a/6b/texasdog-cebolla-crujiente.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/22/09/ae/17/creo-que-me-voy-a-saltar.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/22/09/ae/17/creo-que-me-voy-a-saltar.jpg']"
29,30. Babol Burguer,American,"['https://media-cdn.tripadvisor.com/media/photo-f/19/50/71/70/nuestra-terraza.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/70/49/b4/babol-burguer.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/15/e5/e1/3f/all-seasons-burger.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/15/e5/e1/48/all-seasons-burger.jpg']"
30,31. Santa Burg Eixample,American,"['https://media-cdn.tripadvisor.com/media/photo-f/0a/fd/47/cd/tartar-de-bou.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0a/fd/47/cf/costelles-porc-duroc.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1b/f1/f2/00/photo2jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1b/f1/f1/ff/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1b/f1/f1/fe/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1b/f1/f2/01/photo3jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/14/99/f6/86/img-20180831-203102-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/9e/7f/cf/20170617-231736-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/14/99/f6/86/img-20180831-203102-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/9e/7f/cf/20170617-231736-largejpg.jpg']"
31,32. La Central Hamburgueseria - Born,American,"['https://media-cdn.tripadvisor.com/media/photo-o/17/1b/76/55/ahora-en-el-barrio-del.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/26/56/64/97/tequenos.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/26/56/63/20/las-fritas.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/26/56/62/db/cheesecacke-de-frutos.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/26/56/62/d1/brownie-de-caramelo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/26/56/62/cb/aros-de-cebolla.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/26/56/62/25/corral-trufada.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/26/56/62/24/tou-bbq-nuestra-burger.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/26/56/62/25/corral-trufada.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/26/56/62/24/tou-bbq-nuestra-burger.jpg']"
32,33. Dr. Beer & Mr. Fried,American,"['https://media-cdn.tripadvisor.com/media/photo-s/16/8d/f3/c5/burger-xxl.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/16/8d/f3/31/apollo-13-pollo-frito.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/8d/f3/25/apollo-13-pollo-frito.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/8d/f3/8c/pollo-frito-estilo-cajun.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/16/8d/f3/b1/xxl-burger.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/16/8d/f3/39/nuestro-finger-estilo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/8d/f3/28/nuestro-pollo-frito-marinado.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/16/8d/f3/50/pollo-frito-estilo-cajun.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/8d/f3/6c/pollo-frito-estilo-cajun.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/8d/f3/28/nuestro-pollo-frito-marinado.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/16/8d/f3/50/pollo-frito-estilo-cajun.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/8d/f3/6c/pollo-frito-estilo-cajun.jpg']"
33,34. Foc i Oli,American,"['https://media-cdn.tripadvisor.com/media/photo-f/1a/26/76/25/pan-negro.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/26/76/01/el-blau.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/48/7a/93/chivito-con-ansalada.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/26/77/52/terrina-de-queso-con.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/26/77/50/la-especial.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/26/76/06/el-blau.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/48/7b/39/foc-i-oli-paris.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/26/76/06/el-blau.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/48/7b/39/foc-i-oli-paris.jpg']"
34,35. Inka Burg,American,"['https://media-cdn.tripadvisor.com/media/photo-f/0c/18/ed/8f/la-inkabra-cebolla-caramelizad.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/b1/3a/ee/hamburguesas-tekenos.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/06/b5/b2/34/inka.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/18/31/3c/01/burguer-de-pollo-marinado.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0c/18/e3/75/parrillada-de-verduras.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/18/31/1d/2d/patatas-fritas-naturales.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0b/05/41/be/queso-de-oveja-curado.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/18/31/3b/fc/ensalada-pariacac.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0b/05/46/aa/hamburguesa-copacati.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0c/18/ed/8e/pariacac-tomate-seco.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0c/18/ed/8e/pariacac-tomate-seco.jpg']"
35,36. Five Guys,American,[]
